account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-03-02 00:24:35;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-3.99;-3.99;Expenses;DEBIT_CARD;Debit card;;2021-03-01 16:30:35;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Ядки;2021-03-01 14:30:59;;;;0;false;;;1001;false
Cash;TRANSFER;BGN;100.00;100.00;Income;DEBIT_CARD;Debit card;;2021-03-01 13:00:28;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-100.00;-100.00;Expenses;DEBIT_CARD;Debit card;;2021-03-01 13:00:28;;;;0;true;;;20001;false
Cash;Vehicle insurance;BGN;-40.00;-40.00;Expenses;CASH;Cash;Преглед а6;2021-03-01 12:00:18;;;;0;false;;;5010;false
Raiffeisenbank;Electronics, accessories;BGN;-308.80;-308.80;Expenses;DEBIT_CARD;Debit card;;2021-03-01 12:00:00;;;;0;false;;;2006;false
Revolut;Groceries;BGN;-6.62;-6.62;Expenses;DEBIT_CARD;Debit card;;2021-02-28 20:30:28;;;;0;false;;;1000;false
Cash;Shopping;BGN;-5.50;-5.50;Expenses;DEBIT_CARD;Debit card;Мартеници;2021-02-28 20:00:47;;;;0;false;;;2010;false
Revolut;Vape;BGN;-8.09;-8.09;Expenses;DEBIT_CARD;Debit card;Coils;2021-02-28 12:57:28;;;;0;false;;;6011;true
Raiffeisenbank;Fuel;BGN;-120.49;-120.49;Expenses;DEBIT_CARD;Debit card;;2021-02-28 09:08:52;;;;0;false;;;5000;false
Revolut;Vape;BGN;-16.75;-16.75;Expenses;DEBIT_CARD;Debit card;Coils;2021-02-28 00:00:31;;;;0;false;;;6011;true
Revolut;Groceries;BGN;-7.06;-7.06;Expenses;DEBIT_CARD;Debit card;;2021-02-27 20:00:44;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-19.89;-19.89;Expenses;DEBIT_CARD;Debit card;;2021-02-27 20:00:24;;;;0;false;;;1000;false
Cash;Bar, cafe;BGN;-10.00;-10.00;Expenses;CASH;Cash;Кафе;2021-02-27 13:30:25;;;;0;false;;;1002;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;CASH;Cash;Ядки, бира гларус;2021-02-27 13:00:05;;;;0;false;;;1001;false
Cash;Life & Entertainment;BGN;-6.00;-6.00;Expenses;CASH;Cash;Зоопарк;2021-02-27 12:00:06;;;;0;false;;;6013;false
Revolut;Restaurant, fast-food;BGN;-9.19;-9.19;Expenses;DEBIT_CARD;Debit card;;2021-02-27 12:00:02;;;;0;false;;;1001;false
Revolut;Shopping;BGN;-4.77;-4.77;Expenses;DEBIT_CARD;Debit card;Протектори;2021-02-26 21:30:19;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-7.51;-7.51;Expenses;DEBIT_CARD;Debit card;Протектори;2021-02-26 21:30:00;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-14.53;-14.53;Expenses;DEBIT_CARD;Debit card;;2021-02-26 16:00:31;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-4.72;-4.72;Expenses;DEBIT_CARD;Debit card;Кейс;2021-02-26 13:00:28;;;;0;false;;;2010;false
Raiffeisenbank;Salary, income;BGN;3767.94;3767.94;Income;DEBIT_CARD;Debit card;;2021-02-26 12:00:00;;;;0;false;;;10000;true
Raiffeisenbank;Charges, Fees;BGN;-3.50;-3.50;Expenses;DEBIT_CARD;Debit card;;2021-02-26 12:00:00;;;;0;false;;;8005;false
Revolut;Groceries;BGN;-14.23;-14.23;Expenses;DEBIT_CARD;Debit card;;2021-02-25 18:00:37;;;;0;false;;;1000;false
Revolut;Internet;BGN;-43.94;-43.94;Expenses;TRANSFER;Bank transfer;;2021-02-25 12:00:00;;;;0;false;;;7002;false
Revolut;Groceries;BGN;-6.13;-6.13;Expenses;DEBIT_CARD;Debit card;;2021-02-24 13:30:51;;;;0;false;;;1000;false
Raiffeisenbank;Books, audio, subscriptions;BGN;-20.29;-20.29;Expenses;DEBIT_CARD;Debit card;Шахмат for dummies;2021-02-24 10:30:23;;;;0;false;;;6007;false
Revolut;Groceries;BGN;-17.78;-17.78;Expenses;DEBIT_CARD;Debit card;;2021-02-23 18:00:39;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-02-23 16:38:24;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-02-23 16:38:24;;;;0;true;;;20001;false
Cash;Wellness, beauty;BGN;-5.00;-5.00;Expenses;CASH;Cash;Подстрижка;2021-02-22 12:00:31;;;;0;false;;;6001;false
Revolut;Groceries;BGN;-22.40;-22.40;Expenses;DEBIT_CARD;Debit card;;2021-02-22 12:00:04;;;;0;false;;;1000;false
Cash;GF;BGN;-3.23;-3.23;Expenses;CASH;Cash;;2021-02-22 11:00:10;;;;0;false;;;2007;true
Revolut;Drug-store, chemist;BGN;-10.28;-10.28;Expenses;DEBIT_CARD;Debit card;Капки за нос;2021-02-21 19:31:13;;;;0;false;;;2011;false
Revolut;Restaurant, fast-food;BGN;-5.13;-5.13;Expenses;DEBIT_CARD;Debit card;;2021-02-21 16:30:26;;;;0;false;;;1001;false
Revolut;Pets, animals;BGN;-24.94;-24.94;Expenses;DEBIT_CARD;Debit card;Храна за свинете;2021-02-21 16:00:52;;;;0;false;;;2005;false
Revolut;Restaurant, fast-food;BGN;-15.40;-15.40;Expenses;DEBIT_CARD;Debit card;KFC;2021-02-21 15:00:12;;;;0;false;;;1001;false
Revolut;Electronics, accessories;BGN;-6.90;-6.90;Expenses;DEBIT_CARD;Debit card;bluetooth adapter доплащане;2021-02-21 14:00:58;;;;0;false;;;2006;false
Revolut;Vehicle maintenance;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;Ангренажен ремък б3;2021-02-21 12:41:02;;;;0;false;;;5002;false
Cash;TRANSFER;BGN;120.00;120.00;Income;DEBIT_CARD;Debit card;;2021-02-21 12:00:47;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-120.00;-120.00;Expenses;DEBIT_CARD;Debit card;;2021-02-21 12:00:47;;;;0;true;;;20001;false
Cash;Energy, utilities;BGN;-108.77;-108.77;Expenses;TRANSFER;Bank transfer;Ток;2021-02-21 12:00:28;;;;0;false;;;3002;false
Revolut;Electronics, accessories;BGN;-46.00;-46.00;Expenses;DEBIT_CARD;Debit card;Мишка, bluetooth adapter;2021-02-21 10:00:24;;;;0;false;;;2006;false
Revolut;Restaurant, fast-food;BGN;-3.57;-3.57;Expenses;DEBIT_CARD;Debit card;;2021-02-20 14:00:37;;;;0;false;;;1001;false
Revolut;Restaurant, fast-food;BGN;-2.58;-2.58;Expenses;DEBIT_CARD;Debit card;Кафе;2021-02-20 14:00:29;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-3.10;-3.10;Expenses;DEBIT_CARD;Debit card;;2021-02-18 21:00:19;;;;0;false;;;1000;false
Revolut;Books, audio, subscriptions;BGN;-28.96;-28.96;Expenses;DEBIT_CARD;Debit card;Bobby Fischer teaches chess amazon;2021-02-17 23:00:39;;;;0;false;;;6007;false
Cash;Restaurant, fast-food;BGN;13.00;13.00;Income;CASH;Cash;;2021-02-17 22:00:34;;;;0;false;;;1001;false
Raiffeisenbank;Restaurant, fast-food;BGN;-23.52;-23.52;Expenses;DEBIT_CARD;Debit card;Domino's;2021-02-17 20:58:52;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-38.00;-38.00;Expenses;DEBIT_CARD;Debit card;;2021-02-16 21:41:04;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-02-16 17:04:46;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-02-16 17:04:46;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-7.92;-7.92;Expenses;DEBIT_CARD;Debit card;;2021-02-15 21:00:03;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;CASH;Cash;Закуски;2021-02-15 11:00:32;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-11.88;-11.88;Expenses;DEBIT_CARD;Debit card;;2021-02-14 19:00:50;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Го грил;2021-02-14 14:00:01;;;;0;false;;;1001;false
Revolut;Shopping;BGN;-43.91;-43.91;Expenses;DEBIT_CARD;Debit card;Джъмбо;2021-02-14 11:00:53;;;;0;false;;;2010;false
Cash;GF;BGN;-8.00;-8.00;Expenses;DEBIT_CARD;Debit card;Цвете;2021-02-14 11:00:36;;;;0;false;;;2007;true
Revolut;Drug-store, chemist;BGN;-8.84;-8.84;Expenses;DEBIT_CARD;Debit card;Лекарства;2021-02-14 11:00:20;;;;0;false;;;2011;false
Revolut;Groceries;BGN;-66.45;-66.45;Expenses;DEBIT_CARD;Debit card;;2021-02-13 20:00:53;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-31.79;-31.79;Expenses;DEBIT_CARD;Debit card;;2021-02-13 20:00:17;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-12.83;-12.83;Expenses;DEBIT_CARD;Debit card;;2021-02-13 12:00:42;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-6.00;-6.00;Expenses;DEBIT_CARD;Debit card;Кафе;2021-02-13 12:00:05;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-20.51;-20.51;Expenses;DEBIT_CARD;Debit card;;2021-02-12 22:01:13;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Takeaway;2021-02-12 12:00:44;;;;0;false;;;1001;false
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;;2021-02-12 12:00:00;;;;0;false;;;3003;false
Raiffeisenbank;Restaurant, fast-food;BGN;-38.90;-38.90;Expenses;DEBIT_CARD;Debit card;Domino's;2021-02-10 22:07:24;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;13.00;13.00;Income;DEBIT_CARD;Debit card;Domino's;2021-02-10 22:06:21;;;;0;false;;;1001;false
Cash;Missing;BGN;-19.31;-19.31;Expenses;DEBIT_CARD;Debit card;;2021-02-10 21:02:09;;;;0;false;;;11001;false
Revolut;Restaurant, fast-food;BGN;-9.37;-9.37;Expenses;DEBIT_CARD;Debit card;;2021-02-09 21:30:16;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-12.00;-12.00;Expenses;CASH;Cash;Takeaway;2021-02-09 14:00:43;;;;0;false;;;1001;false
Revolut;GF;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;;2021-02-08 17:00:38;;;;0;false;;;2007;true
Raiffeisenbank;Restaurant, fast-food;BGN;-14.90;-14.90;Expenses;DEBIT_CARD;Debit card;Domino's;2021-02-08 17:00:12;;;;0;false;;;1001;false
Revolut;Vape;BGN;24.64;24.64;Income;DEBIT_CARD;Debit card;Aliexpress refund wasp nano rda;2021-02-08 06:00:41;;;;0;false;;;6011;true
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-02-07 16:51:21;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-02-07 16:51:21;;;;0;true;;;20001;false
Raiffeisenbank;Energy, utilities;BGN;-25.70;-25.70;Expenses;TRANSFER;Bank transfer;ВИК;2021-02-07 12:00:40;;;;0;false;;;3002;false
Revolut;Vape;BGN;-160.19;-160.19;Expenses;DEBIT_CARD;Debit card;Odin mini;2021-02-06 15:30:10;;;;0;false;;;6011;true
Cash;Restaurant, fast-food;BGN;-6.00;-6.00;Expenses;CASH;Cash;Дюнер;2021-02-06 14:30:58;;;;0;false;;;1001;false
Revolut;Gifts, joy;BGN;-14.80;-14.80;Expenses;DEBIT_CARD;Debit card;Подарък Ирина;2021-02-06 14:00:25;;;;0;false;;;2007;false
Revolut;GF;BGN;-19.90;-19.90;Expenses;DEBIT_CARD;Debit card;Суичър Ели;2021-02-06 13:00:10;;;;0;false;;;2007;true
Cash;Rent;BGN;-400.00;-400.00;Expenses;CASH;Cash;;2021-02-06 12:00:00;;;;0;false;;;3000;false
Revolut;Groceries;BGN;-17.08;-17.08;Expenses;DEBIT_CARD;Debit card;;2021-02-05 20:30:57;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-12.99;-12.99;Expenses;DEBIT_CARD;Debit card;Тиган;2021-02-05 20:30:31;;;;0;false;;;1000;false
Raiffeisenbank;Fuel;BGN;-113.94;-113.94;Expenses;DEBIT_CARD;Debit card;;2021-02-05 20:00:17;;;;0;false;;;5000;false
Revolut;GF;BGN;-40.00;-40.00;Expenses;DEBIT_CARD;Debit card;;2021-02-05 14:26:19;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-4.96;-4.96;Expenses;DEBIT_CARD;Debit card;;2021-02-04 20:30:49;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;400.00;400.00;Income;DEBIT_CARD;Debit card;;2021-02-04 20:00:30;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-400.00;-400.00;Expenses;DEBIT_CARD;Debit card;;2021-02-04 20:00:30;;;;0;true;;;20001;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-02-04 20:00:10;;;;0;false;;;8005;false
Revolut;Groceries;BGN;-10.44;-10.44;Expenses;DEBIT_CARD;Debit card;;2021-02-03 20:30:28;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;;2021-02-03 20:25:46;;;;0;false;;;1000;false
Cash;GF;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Храна за кучетата;2021-02-03 12:00:52;;;;0;false;;;2007;true
Raiffeisenbank;Vehicle;BGN;-51.58;-51.58;Expenses;DEBIT_CARD;Debit card;Калник;2021-02-03 12:00:25;;;;0;false;;;5004;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-02-02 23:44:43;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-02-02 23:44:43;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Пиле;2021-02-02 20:30:48;;;;0;false;;;1000;false
Revolut;Stationery, tools;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Челник;2021-02-02 20:30:27;;;;0;false;;;2008;false
Revolut;Groceries;BGN;-4.22;-4.22;Expenses;DEBIT_CARD;Debit card;;2021-02-02 20:30:11;;;;0;false;;;1000;false
Cash;Shopping;BGN;-15.00;-15.00;Expenses;CASH;Cash;Лекарство Дейзито;2021-02-02 12:00:57;;;;0;false;;;2010;false
Raiffeisenbank;Electronics, accessories;BGN;-308.80;-308.80;Expenses;DEBIT_CARD;Debit card;;2021-02-02 12:00:00;;;;0;false;;;2006;false
Revolut;Software, apps, games;BGN;-12.70;-12.70;Expenses;DEBIT_CARD;Debit card;;2021-02-02 12:00:00;;;;0;false;;;7003;false
Revolut;Phone, cell phone;BGN;-22.38;-22.38;Expenses;DEBIT_CARD;Debit card;;2021-02-02 12:00:00;;;;0;false;;;7001;false
Revolut;Shopping;BGN;-6.45;-6.45;Expenses;DEBIT_CARD;Debit card;Протектори;2021-02-02 11:30:39;;;;0;false;;;2010;false
Raiffeisenbank;Groceries;BGN;-124.73;-124.73;Expenses;DEBIT_CARD;Debit card;;2021-02-01 21:00:21;;;;0;false;;;1000;false
Revolut;Internet;BGN;-25.97;-25.97;Expenses;TRANSFER;Bank transfer;;2021-01-31 23:00:25;;;;0;false;;;7002;false
Revolut;Groceries;BGN;-16.78;-16.78;Expenses;DEBIT_CARD;Debit card;;2021-01-31 16:30:42;;;;0;false;;;1000;false
Revolut;Vape;BGN;-5.59;-5.59;Expenses;DEBIT_CARD;Debit card;Atomizer stand;2021-01-31 01:05:07;;;;0;false;;;6011;true
Revolut;Vape;BGN;-14.33;-14.33;Expenses;DEBIT_CARD;Debit card;Pioneer rta restrictors;2021-01-31 00:50:30;;;;0;false;;;6011;true
Revolut;Vape;BGN;-54.71;-54.71;Expenses;DEBIT_CARD;Debit card;Pioneer rta;2021-01-30 21:40:31;;;;0;false;;;6011;true
Revolut;Groceries;BGN;-9.29;-9.29;Expenses;DEBIT_CARD;Debit card;;2021-01-30 20:39:26;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-4.81;-4.81;Expenses;DEBIT_CARD;Debit card;Протектори;2021-01-30 17:00:13;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2021-01-30 15:30:27;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2021-01-30 15:30:27;;;;0;true;;;20001;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-01-30 15:00:10;;;;0;false;;;8005;false
Cash;Energy, utilities;BGN;-97.46;-97.46;Expenses;TRANSFER;Bank transfer;Ток;2021-01-30 12:00:54;;;;0;false;;;3002;false
Revolut;Groceries;BGN;-4.95;-4.95;Expenses;DEBIT_CARD;Debit card;;2021-01-29 20:30:50;;;;0;false;;;1000;false
Raiffeisenbank;Shopping;BGN;-49.01;-49.01;Expenses;DEBIT_CARD;Debit card;Зарядно xtar vc4;2021-01-29 12:00:27;;;;0;false;;;2010;false
Raiffeisenbank;Charges, Fees;BGN;-3.50;-3.50;Expenses;DEBIT_CARD;Debit card;;2021-01-29 12:00:00;;;;0;false;;;8005;false
Raiffeisenbank;Salary, income;BGN;3497.93;3497.93;Income;DEBIT_CARD;Debit card;;2021-01-29 12:00:00;;;;0;false;;;10000;true
Revolut;Groceries;BGN;-11.58;-11.58;Expenses;DEBIT_CARD;Debit card;;2021-01-29 12:00:00;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-27.26;-27.26;Expenses;DEBIT_CARD;Debit card;;2021-01-28 12:00:00;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;;2021-01-27 12:00:08;;;;0;false;;;1000;false
Cash;Wellness, beauty;BGN;-5.00;-5.00;Expenses;CASH;Cash;Подстрижка;2021-01-26 13:42:21;;;;0;false;;;6001;false
Cash;TRANSFER;BGN;-4.50;-4.50;Expenses;CASH;Cash;Части за пералнята Денис;2021-01-26 12:00:26;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;4.50;4.50;Income;CASH;Cash;Части за пералнята Денис;2021-01-26 12:00:26;;;;0;true;;;20001;false
Cash;Home, garden;BGN;-8.00;-8.00;Expenses;CASH;Cash;Части за пералнята;2021-01-26 12:00:08;;;;0;false;;;2004;false
Revolut;Groceries;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;;2021-01-25 18:00:39;;;;0;false;;;1000;false
Revolut;Fuel;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;;2021-01-25 18:00:26;;;;0;false;;;5000;false
Revolut;Restaurant, fast-food;BGN;-7.16;-7.16;Expenses;DEBIT_CARD;Debit card;;2021-01-24 20:40:50;;;;0;false;;;1001;false
Revolut;Fuel;BGN;-34.70;-34.70;Expenses;DEBIT_CARD;Debit card;;2021-01-24 15:30:30;;;;0;false;;;5000;false
Revolut;Restaurant, fast-food;BGN;-4.46;-4.46;Expenses;DEBIT_CARD;Debit card;;2021-01-24 14:00:03;;;;0;false;;;1001;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-01-24 01:16:54;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-01-24 01:16:54;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-7.65;-7.65;Expenses;DEBIT_CARD;Debit card;;2021-01-23 20:00:40;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-13.33;-13.33;Expenses;DEBIT_CARD;Debit card;;2021-01-22 18:00:33;;;;0;false;;;1000;false
Cash;Clothes & shoes;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Втората;2021-01-22 11:00:53;;;;0;false;;;2000;false
Revolut;Groceries;BGN;-12.59;-12.59;Expenses;DEBIT_CARD;Debit card;;2021-01-21 21:00:28;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-9.65;-9.65;Expenses;DEBIT_CARD;Debit card;;2021-01-20 11:30:40;;;;0;false;;;1000;false
Revolut;Vape;BGN;-41.65;-41.65;Expenses;DEBIT_CARD;Debit card;Dvarw rta;2021-01-19 16:00:16;;;;0;false;;;6011;true
Raiffeisenbank;Vehicle insurance;BGN;-76.81;-76.81;Expenses;DEBIT_CARD;Debit card;Гражданска А6;2021-01-19 12:00:00;;;;0;false;;;5010;false
Raiffeisenbank;GF;BGN;-53.59;-53.59;Expenses;DEBIT_CARD;Debit card;Застраховка Голф;2021-01-19 12:00:00;;;;0;false;;;2007;true
Revolut;GF;BGN;52.00;52.00;Income;DEBIT_CARD;Debit card;Застраховка Голф;2021-01-19 12:00:00;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-15.22;-15.22;Expenses;DEBIT_CARD;Debit card;;2021-01-19 12:00:00;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-55.88;-55.88;Expenses;DEBIT_CARD;Debit card;;2021-01-18 18:30:59;;;;0;false;;;1000;false
Revolut;Pets, animals;BGN;-32.79;-32.79;Expenses;DEBIT_CARD;Debit card;Храна;2021-01-18 18:00:16;;;;0;false;;;2005;false
Cash;Health care, doctor;BGN;-40.00;-40.00;Expenses;DEBIT_CARD;Debit card;Лекарства;2021-01-18 17:30:27;;;;0;false;;;6000;false
Revolut;Shopping;BGN;-5.99;-5.99;Expenses;DEBIT_CARD;Debit card;Доставка Спиди;2021-01-18 10:00:21;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-54.56;-54.56;Expenses;DEBIT_CARD;Debit card;;2021-01-17 20:00:23;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-7.55;-7.55;Expenses;DEBIT_CARD;Debit card;;2021-01-17 17:00:51;;;;0;false;;;1001;false
Cash;TRANSFER;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;;2021-01-17 17:00:14;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;30.00;30.00;Income;DEBIT_CARD;Debit card;;2021-01-17 17:00:14;;;;0;true;;;20001;false
Revolut;Restaurant, fast-food;BGN;-18.23;-18.23;Expenses;DEBIT_CARD;Debit card;;2021-01-16 17:00:29;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-8.94;-8.94;Expenses;DEBIT_CARD;Debit card;;2021-01-15 20:30:10;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-19.63;-19.63;Expenses;DEBIT_CARD;Debit card;;2021-01-15 15:00:30;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2021-01-14 15:00:32;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2021-01-14 15:00:32;;;;0;true;;;20001;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-01-14 15:00:10;;;;0;false;;;8005;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2021-01-14 15:00:10;;;;0;false;;;8005;false
Cash;TRANSFER;BGN;100.00;100.00;Income;DEBIT_CARD;Debit card;;2021-01-14 15:00:03;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-100.00;-100.00;Expenses;DEBIT_CARD;Debit card;;2021-01-14 15:00:03;;;;0;true;;;20001;false
Cash;Vehicle insurance;BGN;-65.61;-65.61;Expenses;CASH;Cash;Данък б3;2021-01-14 12:00:50;;;;0;false;;;5010;false
Cash;Vehicle insurance;BGN;-197.12;-197.12;Expenses;CASH;Cash;Данък а6;2021-01-14 12:00:32;;;;0;false;;;5010;false
Cash;TRANSFER;BGN;-50.00;-50.00;Expenses;CASH;Cash;;2021-01-14 12:00:14;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;50.00;50.00;Income;CASH;Cash;;2021-01-14 12:00:14;;;;0;true;;;20001;false
Cash;Restaurant, fast-food;BGN;-15.00;-15.00;Expenses;CASH;Cash;Takeaway;2021-01-14 12:00:02;;;;0;false;;;1001;false
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;;2021-01-13 12:00:00;;;;0;false;;;3003;false
Revolut;Groceries;BGN;-6.27;-6.27;Expenses;DEBIT_CARD;Debit card;;2021-01-12 20:30:25;;;;0;false;;;1000;false
Revolut;Shopping;BGN;-2.77;-2.77;Expenses;DEBIT_CARD;Debit card;Четки за дрелка;2021-01-12 00:30:00;;;;0;false;;;2010;false
Revolut;Vehicle insurance;BGN;-87.05;-87.05;Expenses;DEBIT_CARD;Debit card;Гражданска Б3;2021-01-11 19:00:00;;;;0;false;;;5010;false
Cash;GF;BGN;-35.00;-35.00;Expenses;CASH;Cash;Реглаж голф;2021-01-11 12:00:57;;;;0;false;;;2007;true
Raiffeisenbank;Energy, utilities;BGN;-19.75;-19.75;Expenses;TRANSFER;Bank transfer;ВИК;2021-01-11 12:00:08;;;;0;false;;;3002;false
Revolut;Groceries;BGN;-7.12;-7.12;Expenses;DEBIT_CARD;Debit card;;2021-01-11 12:00:00;;;;0;false;;;1000;false
Raiffeisenbank;Fuel;BGN;-101.86;-101.86;Expenses;DEBIT_CARD;Debit card;;2021-01-11 11:30:00;;;;0;false;;;5000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2021-01-11 00:52:45;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2021-01-11 00:52:45;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-11.54;-11.54;Expenses;DEBIT_CARD;Debit card;;2021-01-10 21:00:52;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-23.02;-23.02;Expenses;DEBIT_CARD;Debit card;;2021-01-10 15:30:41;;;;0;false;;;1000;false
Revolut;Groceries;BGN;10.00;10.00;Income;DEBIT_CARD;Debit card;;2021-01-10 15:30:05;;;;0;false;;;1000;false
Cash;GF;BGN;75.00;75.00;Income;CASH;Cash;;2021-01-10 12:00:45;;;;0;false;;;2007;true
Raiffeisenbank;GF;BGN;-46.55;-46.55;Expenses;TRANSFER;Bank transfer;;2021-01-10 12:00:00;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-7.60;-7.60;Expenses;DEBIT_CARD;Debit card;;2021-01-09 22:30:50;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Кафе;2021-01-09 12:00:33;;;;0;false;;;1001;false
